date,premise_code,item_code,price,year,month,previous_price,next_price,Price_Increase,price_change,price_change_pct,item,state,district,premise_type
2025-03-24,20839,114,6.5,2025,3,8.0,6.5,0,-1.5,-18.75,TOMATO,Terengganu,Kuala Terengganu,Kedai Runcit
2025-03-24,18192,1559,7.45,2025,3,7.45,7.45,0,0.0,0.0,KANGKUNG,Selangor,Klang,Pasar Raya / Supermarket
2025-03-24,2130,1110,12.0,2025,3,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Pulau Pinang,Timur Laut,Kedai Runcit
2025-03-24,21198,1131,3.5,2025,3,2.5,3.5,0,1.0,40.0,UBI KENTANG IMPORT (CHINA),Sarawak,Kuching,Pasar Mini
2025-03-24,21020,1110,11.5,2025,3,11.5,11.5,0,0.0,0.0,TELUR AYAM GRED B,Pahang,Lipis,Pasar Mini
2025-03-24,20730,1476,8.5,2025,3,8.5,8.5,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Mini
2025-03-24,16826,1131,3.49,2025,3,3.49,3.49,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Terengganu,Kuala Terengganu,Pasar Mini
2025-03-25,18605,1476,15.0,2025,3,15.0,15.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Bukit Bintang,Pasar Raya / Supermarket
2025-03-25,18344,1559,4.5,2025,3,4.5,4.5,0,0.0,0.0,KANGKUNG,Sarawak,Mukah,Pasar Raya / Supermarket
2025-03-25,18044,1476,8.99,2025,3,8.99,8.99,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Perak,Hilir Perak,Pasar Raya / Supermarket
2025-03-26,3725,1555,25.0,2025,3,25.0,25.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sabah,Ranau,Pasar Basah 
2025-03-26,16822,114,5.0,2025,3,6.0,5.0,0,-1.0,-16.666666666666664,TOMATO,Terengganu,Kuala Terengganu,Borong
2025-03-26,16823,114,5.5,2025,3,5.0,3.5,0,0.5,10.0,TOMATO,Terengganu,Kemaman,Borong
2025-03-26,17003,114,5.0,2025,3,6.0,3.0,0,-1.0,-16.666666666666664,TOMATO,Negeri Sembilan,Seremban,Borong
2025-03-27,18695,129,3.5,2025,3,3.5,3.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Kedah,Yan,Pasar Mini
2025-03-27,20967,129,4.5,2025,3,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perak,"Larut, Matang & Selama",Kedai Runcit
2025-03-27,21198,129,4.5,2025,3,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Kuching,Pasar Mini
2025-03-27,13782,114,6.5,2025,3,6.5,6.5,0,0.0,0.0,TOMATO,Johor,Batu Pahat,Kedai Runcit
2025-03-27,1730,129,4.5,2025,3,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perlis,Arau,Kedai Runcit
2025-03-27,803,1131,3.5,2025,3,3.5,4.0,1,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Pasir Mas,Kedai Runcit
2025-03-27,18141,1559,5.9,2025,3,4.99,6.99,1,0.9100000000000001,18.236472945891784,KANGKUNG,Johor,Batu Pahat,Pasar Mini
2025-03-27,18079,1131,3.5,2025,3,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Tanjung Manis,Kedai Runcit
2025-03-27,16826,1110,12.0,2025,3,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Terengganu,Kuala Terengganu,Pasar Mini
2025-03-27,16826,114,6.49,2025,3,6.49,6.49,0,0.0,0.0,TOMATO,Terengganu,Kuala Terengganu,Pasar Mini
2025-03-27,20831,129,2.2,2025,3,2.2,2.2,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Terengganu,Kuala Terengganu,Pasar Raya / Supermarket
2025-03-27,1609,1110,12.0,2025,3,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Machang,Pasar Mini
2025-03-27,14739,1131,4.0,2025,3,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Kapit,Kedai Runcit
2025-03-27,17652,129,2.3,2025,3,2.4,2.3,0,-0.10000000000000009,-4.1666666666666705,BAWANG BESAR KUNING/HOLLAND,Perlis,Arau,Pasar Mini
2025-03-28,16522,114,7.0,2025,3,7.0,7.0,0,0.0,0.0,TOMATO,Sarawak,Tatau,Pasar Raya / Supermarket
2025-03-29,11655,1131,3.5,2025,3,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Lembah Pantai,Pasar Basah 
2025-03-29,18161,1555,49.9,2025,3,35.9,49.9,0,14.0,38.99721448467967,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Cheras,Hypermarket
2025-03-29,18715,129,4.5,2025,3,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,W.P. Kuala Lumpur,Bukit Bintang,Pasar Raya / Supermarket
2025-03-29,5221,1555,38.0,2025,3,38.0,40.0,1,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Pahang,Temerloh,Pasar Basah 
2025-04-03,16522,1131,4.0,2025,4,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Tatau,Pasar Raya / Supermarket
2025-04-04,17726,1131,3.2,2025,4,3.2,3.2,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Betong,Pasar Raya / Supermarket
2025-04-04,5325,1476,13.0,2025,4,13.0,13.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Pulau Pinang,Timur Laut,Hypermarket
2025-04-04,18161,114,6.49,2025,4,6.49,6.49,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Cheras,Hypermarket
2025-04-05,18715,1476,15.0,2025,4,15.0,15.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Bukit Bintang,Pasar Raya / Supermarket
2025-04-05,6941,1131,3.0,2025,4,3.5,3.0,0,-0.5,-14.285714285714285,UBI KENTANG IMPORT (CHINA),Selangor,Petaling,Pasar Basah 
2025-04-07,20891,1110,11.5,2025,4,11.5,11.5,0,0.0,0.0,TELUR AYAM GRED B,Perlis,Padang Besar,Pasar Mini
2025-04-07,4110,1110,12.0,2025,4,12.0,14.0,1,0.0,0.0,TELUR AYAM GRED B,Kedah,Yan,Pasar Basah 
2025-04-07,20884,1476,10.0,2025,4,11.0,10.0,0,-1.0,-9.090909090909092,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Mini
2025-04-07,20968,1,10.0,2025,4,10.0,10.0,0,0.0,0.0,AYAM BERSIH - STANDARD,Perak,"Larut, Matang & Selama",Pasar Mini
2025-04-07,20839,1555,34.0,2025,4,32.0,32.0,0,2.0,6.25,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Terengganu,Kuala Terengganu,Kedai Runcit
2025-04-07,17294,1131,3.2,2025,4,3.2,3.2,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Tamparuli,Pasar Mini
2025-04-07,3270,129,4.0,2025,4,4.0,4.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Tuaran,Pasar Mini
2025-04-07,17720,1555,39.99,2025,4,37.99,39.99,0,2.0,5.26454330086865,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Segambut,Pasar Mini
2025-04-07,20871,1559,8.9,2025,4,12.9,6.9,0,-4.0,-31.007751937984494,KANGKUNG,Sarawak,Kapit,Pasar Mini
2025-04-07,2257,129,4.5,2025,4,4.5,6.0,1,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perlis,Kangar,Kedai Runcit
2025-04-09,11660,1131,4.0,2025,4,3.5,4.0,0,0.5,14.285714285714285,UBI KENTANG IMPORT (CHINA),Negeri Sembilan,Seremban,Pasar Basah 
2025-04-10,18170,1476,15.0,2025,4,15.0,15.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sabah,Kota Kinabalu,Pasar Basah 
2025-04-11,5377,1476,8.49,2025,4,12.99,8.49,0,-4.5,-34.64203233256351,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Terengganu,Kuala Terengganu,Hypermarket
2025-04-13,18161,129,3.99,2025,4,3.99,3.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,W.P. Kuala Lumpur,Cheras,Hypermarket
2025-04-13,3722,1110,13.8,2025,4,13.8,13.8,0,0.0,0.0,TELUR AYAM GRED B,Sabah,Ranau,Pasar Raya / Supermarket
2025-04-14,20978,1131,3.0,2025,4,3.5,3.0,0,-0.5,-14.285714285714285,UBI KENTANG IMPORT (CHINA),Perak,Manjung,Kedai Runcit
2025-04-14,2257,1559,7.0,2025,4,6.0,7.0,0,1.0,16.666666666666664,KANGKUNG,Perlis,Kangar,Kedai Runcit
2025-04-14,20955,129,4.0,2025,4,4.0,4.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pahang,Bera,Kedai Runcit
2025-04-14,20775,1,9.5,2025,4,10.2,9.2,0,-0.6999999999999993,-6.862745098039209,AYAM BERSIH - STANDARD,Terengganu,Dungun,Kedai Runcit
2025-04-14,17703,1476,13.9,2025,4,13.9,13.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Lawas,Pasar Raya / Supermarket
2025-04-14,5205,1559,5.0,2025,4,5.0,5.0,0,0.0,0.0,KANGKUNG,Negeri Sembilan,Port Dickson,Pasar Mini
2025-04-15,20826,1110,12.0,2025,4,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Tanah Merah,Pasar Basah 
2025-04-15,18161,1476,12.9,2025,4,12.9,12.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Cheras,Hypermarket
2025-04-16,18706,114,4.0,2025,4,4.5,4.0,0,-0.5,-11.11111111111111,TOMATO,Negeri Sembilan,Port Dickson,Borong
2025-04-16,18154,1131,3.5,2025,4,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Kota Tinggi,Borong
2025-04-17,18161,1559,6.99,2025,4,6.99,6.99,0,0.0,0.0,KANGKUNG,W.P. Kuala Lumpur,Cheras,Hypermarket
2025-04-17,18161,1131,2.99,2025,4,2.99,2.99,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Cheras,Hypermarket
2025-04-17,3150,1476,17.8,2025,4,17.8,17.8,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Kepong,Hypermarket
2025-04-18,11749,1131,2.3,2025,4,2.3,2.3,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Perlis,Padang Besar,Pasar Raya / Supermarket
2025-04-19,18161,1,9.29,2025,4,9.29,9.29,0,0.0,0.0,AYAM BERSIH - STANDARD,W.P. Kuala Lumpur,Cheras,Hypermarket
2025-04-20,20854,1110,11.99,2025,4,11.99,11.99,0,0.0,0.0,TELUR AYAM GRED B,Terengganu,Kuala Terengganu,Pasar Raya / Supermarket
2025-04-21,17727,1559,5.0,2025,4,5.0,5.0,0,0.0,0.0,KANGKUNG,Sarawak,Betong,Pasar Raya / Supermarket
2025-04-21,21235,1,12.0,2025,4,12.0,12.0,0,0.0,0.0,AYAM BERSIH - STANDARD,W.P. Kuala Lumpur,Segambut,Pasar Mini
2025-04-21,21198,1,10.5,2025,4,10.5,10.5,0,0.0,0.0,AYAM BERSIH - STANDARD,Sarawak,Kuching,Pasar Mini
2025-04-21,20815,1555,31.99,2025,4,35.99,31.99,0,-4.0000000000000036,-11.114198388441244,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Perlis,Kangar,Pasar Mini
2025-04-21,14739,129,5.5,2025,4,5.5,5.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Kapit,Kedai Runcit
2025-04-21,17313,129,5.9,2025,4,5.9,5.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Saratok,Pasar Raya / Supermarket
2025-04-21,17296,129,3.9,2025,4,3.9,3.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Kota Belud,Pasar Mini
2025-04-21,800,129,4.5,2025,4,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Kelantan,Pasir Mas,Kedai Runcit
2025-04-21,1285,1131,4.0,2025,4,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Kapit,Kedai Runcit
2025-04-21,17897,129,6.0,2025,4,6.0,6.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Putatan,Kedai Runcit
2025-04-21,18017,1,8.5,2025,4,9.2,9.1,1,-0.6999999999999993,-7.608695652173907,AYAM BERSIH - STANDARD,Terengganu,Kuala Nerus,Pasar Mini
2025-04-21,18466,114,7.0,2025,4,7.0,7.0,0,0.0,0.0,TOMATO,Sabah,Sandakan,Pasar Raya / Supermarket
2025-04-21,18022,1110,10.8,2025,4,10.8,10.8,0,0.0,0.0,TELUR AYAM GRED B,Terengganu,Kuala Nerus,Pasar Mini
2025-04-21,16509,129,5.0,2025,4,5.0,5.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Kapit,Kedai Runcit
2025-04-21,7,1131,4.9,2025,4,4.9,4.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Putrajaya,Wp Putrajaya,Kedai Runcit
2025-04-23,17003,1555,23.0,2025,4,25.0,23.0,0,-2.0,-8.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Negeri Sembilan,Seremban,Borong
2025-04-23,20785,114,3.99,2025,4,3.99,3.99,0,0.0,0.0,TOMATO,W.P. Putrajaya,Cyberjaya,Pasar Raya / Supermarket
2025-04-24,5836,1476,15.0,2025,4,12.0,14.0,0,3.0,25.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Perak,"Larut, Matang & Selama",Pasar Basah 
2025-04-25,3366,1476,19.9,2025,4,19.9,19.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Segambut,Pasar Raya / Supermarket
2025-04-27,20765,129,3.9,2025,4,3.9,3.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Kota Tinggi,Pasar Raya / Supermarket
2025-04-28,4981,114,7.0,2025,4,7.0,7.0,0,0.0,0.0,TOMATO,Sarawak,Bekenu,Pasar Mini
2025-04-28,20967,114,6.0,2025,4,6.0,6.0,0,0.0,0.0,TOMATO,Perak,"Larut, Matang & Selama",Kedai Runcit
2025-04-28,8571,1110,9.0,2025,4,9.0,9.2,1,0.0,0.0,TELUR AYAM GRED B,Kelantan,Pasir Puteh,Pasar Mini
2025-04-28,15581,1555,40.0,2025,4,42.0,37.0,0,-2.0,-4.761904761904762,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Wangsa Maju,Kedai Runcit
2025-04-28,20730,114,8.5,2025,4,10.0,8.0,0,-1.5,-15.0,TOMATO,Sarawak,Kuching,Pasar Mini
2025-04-28,10757,1559,7.0,2025,4,7.0,6.5,0,0.0,0.0,KANGKUNG,Selangor,Kuala Langat,Pasar Mini
2025-04-28,20969,1559,4.0,2025,4,4.0,4.0,0,0.0,0.0,KANGKUNG,Perak,"Larut, Matang & Selama",Pasar Mini
2025-04-28,17297,1131,3.5,2025,4,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Ranau,Pasar Mini
2025-04-29,20781,1,9.29,2025,4,9.29,9.29,0,0.0,0.0,AYAM BERSIH - STANDARD,Johor,Kluang,Pasar Mini
2025-04-30,18466,129,6.5,2025,4,6.5,6.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Sandakan,Pasar Raya / Supermarket
2025-05-02,18192,1,8.99,2025,5,8.99,8.99,0,0.0,0.0,AYAM BERSIH - STANDARD,Selangor,Klang,Pasar Raya / Supermarket
2025-05-02,4129,129,5.0,2025,5,5.0,5.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Kedah,Yan,Pasar Basah 
2025-05-03,18192,129,2.99,2025,5,2.99,2.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Selangor,Klang,Pasar Raya / Supermarket
2025-05-03,18466,1131,5.0,2025,5,5.0,5.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Sandakan,Pasar Raya / Supermarket
2025-05-04,16386,1476,17.99,2025,5,16.99,15.99,0,1.0,5.885815185403179,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Pahang,Lipis,Pasar Raya / Supermarket
2025-05-04,14869,1131,1.49,2025,5,1.99,1.79,1,-0.5,-25.125628140703515,UBI KENTANG IMPORT (CHINA),Negeri Sembilan,Kuala Pilah,Pasar Raya / Supermarket
2025-05-05,20908,129,3.2,2025,5,3.2,4.0,1,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Johor Bahru,Kedai Runcit
2025-05-05,14755,1131,3.5,2025,5,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Kepong,Pasar Mini
2025-05-05,20936,1110,11.6,2025,5,11.6,11.9,1,0.0,0.0,TELUR AYAM GRED B,Johor,Kota Tinggi,Pasar Mini
2025-05-05,18022,1559,7.89,2025,5,6.89,5.99,0,1.0,14.513788098693759,KANGKUNG,Terengganu,Kuala Nerus,Pasar Mini
2025-05-05,20849,1559,7.89,2025,5,6.89,5.99,0,1.0,14.513788098693759,KANGKUNG,Terengganu,Kuala Terengganu,Pasar Mini
2025-05-05,1770,129,2.5,2025,5,2.5,2.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perlis,Kangar,Kedai Runcit
2025-05-05,17572,129,4.5,2025,5,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pulau Pinang,Timur Laut,Kedai Runcit
2025-05-05,9259,129,4.5,2025,5,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Muar,Kedai Runcit
2025-05-05,17723,1555,30.0,2025,5,31.0,29.0,0,-1.0,-3.225806451612903,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Batu,Pasar Mini
2025-05-05,18076,129,3.5,2025,5,4.5,4.5,1,-1.0,-22.22222222222222,BAWANG BESAR KUNING/HOLLAND,Sarawak,Balingian,Kedai Runcit
2025-05-05,15959,1110,10.2,2025,5,10.5,10.2,0,-0.3000000000000007,-2.857142857142864,TELUR AYAM GRED B,Kedah,Yan,Pasar Mini
2025-05-05,20891,114,4.5,2025,5,4.5,4.5,0,0.0,0.0,TOMATO,Perlis,Padang Besar,Pasar Mini
2025-05-06,18192,114,3.99,2025,5,3.99,3.99,0,0.0,0.0,TOMATO,Selangor,Klang,Pasar Raya / Supermarket
2025-05-06,18192,1131,2.79,2025,5,2.79,2.79,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Selangor,Klang,Pasar Raya / Supermarket
2025-05-06,18503,129,2.88,2025,5,3.5,2.88,0,-0.6200000000000001,-17.71428571428572,BAWANG BESAR KUNING/HOLLAND,Sarawak,Kuching,Pasar Raya / Supermarket
2025-05-07,4667,1559,6.0,2025,5,6.0,6.0,0,0.0,0.0,KANGKUNG,Sarawak,Lawas,Pasar Basah 
2025-05-07,18192,1555,39.99,2025,5,39.99,39.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Selangor,Klang,Pasar Raya / Supermarket
2025-05-08,20839,129,4.5,2025,5,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Terengganu,Kuala Terengganu,Kedai Runcit
2025-05-08,17730,1476,15.99,2025,5,19.0,18.99,1,-3.01,-15.842105263157894,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Terengganu,Besut,Pasar Mini
2025-05-08,20775,1559,7.0,2025,5,9.0,7.0,0,-2.0,-22.22222222222222,KANGKUNG,Terengganu,Dungun,Kedai Runcit
2025-05-08,10757,114,8.0,2025,5,8.0,7.0,0,0.0,0.0,TOMATO,Selangor,Kuala Langat,Pasar Mini
2025-05-08,17897,1131,4.0,2025,5,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Putatan,Kedai Runcit
2025-05-08,1285,1110,13.5,2025,5,13.5,13.5,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Kapit,Kedai Runcit
2025-05-08,805,1131,3.5,2025,5,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Pasir Mas,Kedai Runcit
2025-05-08,20928,1110,11.7,2025,5,12.0,12.0,1,-0.3000000000000007,-2.500000000000006,TELUR AYAM GRED B,Johor,Pontian,Kedai Runcit
2025-05-08,17724,1559,6.0,2025,5,6.0,6.0,0,0.0,0.0,KANGKUNG,W.P. Kuala Lumpur,Batu,Kedai Runcit
2025-05-08,7008,1110,12.6,2025,5,12.6,12.6,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Miri,Pasar Raya / Supermarket
2025-05-08,18328,1476,22.9,2025,5,22.9,22.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,Hulu Selangor,Pasar Raya / Supermarket
2025-05-08,17694,1131,3.49,2025,5,3.49,3.49,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Terengganu,Marang,Pasar Mini
2025-05-08,20785,129,2.9,2025,5,2.9,2.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,W.P. Putrajaya,Cyberjaya,Pasar Raya / Supermarket
2025-05-08,20839,1,10.5,2025,5,10.0,10.0,0,0.5,5.0,AYAM BERSIH - STANDARD,Terengganu,Kuala Terengganu,Kedai Runcit
2025-05-08,18017,114,4.89,2025,5,4.89,4.89,0,0.0,0.0,TOMATO,Terengganu,Kuala Nerus,Pasar Mini
2025-05-08,10757,1555,41.0,2025,5,36.0,37.0,0,5.0,13.88888888888889,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Selangor,Kuala Langat,Pasar Mini
2025-05-08,18141,1131,2.9,2025,5,2.9,2.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Batu Pahat,Pasar Mini
2025-05-08,16467,1110,10.9,2025,5,10.9,10.9,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Jeli,Kedai Runcit
2025-05-08,20967,1131,3.5,2025,5,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Perak,"Larut, Matang & Selama",Kedai Runcit
2025-05-08,18017,1110,11.1,2025,5,11.1,11.1,0,0.0,0.0,TELUR AYAM GRED B,Terengganu,Kuala Nerus,Pasar Mini
2025-05-08,18017,1131,3.49,2025,5,3.49,3.49,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Terengganu,Kuala Nerus,Pasar Mini
2025-05-08,20978,129,3.0,2025,5,3.0,3.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perak,Manjung,Kedai Runcit
2025-05-08,16707,1110,12.0,2025,5,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Machang,Kedai Runcit
2025-05-10,4129,1110,12.0,2025,5,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Kedah,Yan,Pasar Basah 
2025-05-11,4129,1476,15.0,2025,5,15.0,12.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Kedah,Yan,Pasar Basah 
2025-05-13,3103,1476,17.99,2025,5,16.99,17.99,0,1.0,5.885815185403179,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Pahang,Jerantut,Pasar Raya / Supermarket
2025-05-14,18503,1555,38.0,2025,5,38.0,36.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Raya / Supermarket
2025-05-14,18148,114,4.0,2025,5,4.5,4.0,0,-0.5,-11.11111111111111,TOMATO,Perlis,Kangar,Borong
2025-05-14,17560,1110,12.6,2025,5,12.6,12.6,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Dalat,Pasar Raya / Supermarket
2025-05-14,16822,1,10.5,2025,5,9.0,10.0,0,1.5,16.666666666666664,AYAM BERSIH - STANDARD,Terengganu,Kuala Terengganu,Borong
2025-05-15,17641,1476,15.0,2025,5,15.0,15.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Terengganu,Marang,Pasar Raya / Supermarket
2025-05-16,21084,1110,9.9,2025,5,9.9,9.9,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2025-05-17,18503,1476,13.0,2025,5,13.0,13.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Raya / Supermarket
2025-05-18,5816,1110,12.0,2025,5,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Kota Bharu,Pasar Basah 
2025-05-19,13782,129,4.9,2025,5,4.5,4.9,0,0.40000000000000036,8.888888888888896,BAWANG BESAR KUNING/HOLLAND,Johor,Batu Pahat,Kedai Runcit
2025-05-19,17720,1,9.99,2025,5,9.99,9.99,0,0.0,0.0,AYAM BERSIH - STANDARD,W.P. Kuala Lumpur,Segambut,Pasar Mini
2025-05-19,17694,129,3.99,2025,5,3.59,3.59,0,0.40000000000000036,11.142061281337059,BAWANG BESAR KUNING/HOLLAND,Terengganu,Marang,Pasar Mini
2025-05-19,6711,1110,13.5,2025,5,13.5,13.5,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Kapit,Kedai Runcit
2025-05-19,1941,129,5.5,2025,5,5.5,5.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Song,Kedai Runcit
2025-05-19,18141,114,3.99,2025,5,3.5,3.99,0,0.4900000000000002,14.000000000000007,TOMATO,Johor,Batu Pahat,Pasar Mini
